state,declaration_date,incident_type,datetime
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
TX,2003-02-01,Other,2003-02-01
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
PA,2003-03-14,Severe Storm,2003-03-14
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
VA,2003-03-27,Severe Storm,2003-03-27
CA,2003-06-28,Fire,2003-06-28
CA,2003-06-28,Fire,2003-06-28
CA,2003-06-28,Fire,2003-06-28
CA,2003-06-29,Fire,2003-06-29
UT,2003-07-15,Fire,2003-07-15
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
TX,2003-07-17,Hurricane,2003-07-17
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
FL,2003-07-29,Severe Storm,2003-07-29
OR,2003-09-02,Fire,2003-09-02
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
NC,2003-09-18,Hurricane,2003-09-18
WV,2003-09-23,Hurricane,2003-09-23
WV,2003-09-23,Hurricane,2003-09-23
WV,2003-09-23,Hurricane,2003-09-23
WV,2003-09-23,Hurricane,2003-09-23
WV,2003-09-23,Hurricane,2003-09-23
WV,2003-09-23,Hurricane,2003-09-23
WV,2003-09-23,Hurricane,2003-09-23
WV,2003-09-23,Hurricane,2003-09-23
WV,2003-09-23,Hurricane,2003-09-23
WV,2003-09-23,Hurricane,2003-09-23
NV,2003-09-29,Fire,2003-09-29
CA,2003-10-21,Fire,2003-10-21
CA,2003-10-21,Fire,2003-10-21
CA,2003-10-21,Fire,2003-10-21
CA,2003-10-21,Fire,2003-10-21
CA,2003-10-23,Fire,2003-10-23
CA,2003-10-25,Fire,2003-10-25
CA,2003-10-25,Fire,2003-10-25
CA,2003-10-25,Fire,2003-10-25
CA,2003-10-25,Fire,2003-10-25
CA,2003-10-25,Fire,2003-10-25
CA,2003-10-25,Fire,2003-10-25
CA,2003-10-26,Fire,2003-10-26
CA,2003-10-26,Fire,2003-10-26
CA,2003-10-26,Fire,2003-10-26
CA,2003-10-26,Fire,2003-10-26
CA,2003-10-27,Fire,2003-10-27
CA,2003-10-27,Fire,2003-10-27
CA,2003-10-27,Fire,2003-10-27
CA,2003-10-27,Fire,2003-10-27
CA,2003-10-27,Fire,2003-10-27
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
WA,2003-11-07,Severe Storm,2003-11-07
CO,2003-11-12,Fire,2003-11-12
NY,2004-03-03,Snowstorm,2004-03-03
NY,2004-03-03,Snowstorm,2004-03-03
NY,2004-03-03,Snowstorm,2004-03-03
NY,2004-03-03,Snowstorm,2004-03-03
CA,2004-04-26,Fire,2004-04-26
CA,2004-04-26,Fire,2004-04-26
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
NE,2004-05-25,Severe Storm,2004-05-25
CA,2004-06-05,Fire,2004-06-05
CA,2004-06-05,Fire,2004-06-05
CA,2004-06-05,Fire,2004-06-05
CA,2004-06-05,Fire,2004-06-05
CA,2004-06-05,Fire,2004-06-05
VA,2004-06-15,Severe Storm,2004-06-15
VA,2004-06-15,Severe Storm,2004-06-15
VA,2004-06-15,Severe Storm,2004-06-15
VA,2004-06-15,Severe Storm,2004-06-15
NV,2004-06-30,Fire,2004-06-30
CA,2004-06-30,Dam/Levee Break,2004-06-30
CA,2004-06-30,Dam/Levee Break,2004-06-30
CA,2004-06-30,Dam/Levee Break,2004-06-30
CA,2004-06-30,Dam/Levee Break,2004-06-30
CO,2004-07-03,Fire,2004-07-03
WA,2004-07-06,Fire,2004-07-06
CA,2004-07-14,Fire,2004-07-14
CA,2004-07-14,Fire,2004-07-14
CA,2004-07-14,Fire,2004-07-14
CA,2004-07-14,Fire,2004-07-14
CA,2004-07-14,Fire,2004-07-14
CA,2004-07-14,Fire,2004-07-14
CA,2004-07-14,Fire,2004-07-14
CA,2004-07-14,Fire,2004-07-14
CA,2004-07-21,Fire,2004-07-21
NV,2004-07-26,Fire,2004-07-26
WA,2004-07-30,Fire,2004-07-30
WA,2004-07-30,Fire,2004-07-30
WA,2004-07-30,Fire,2004-07-30
WA,2004-07-30,Fire,2004-07-30
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
KY,2004-08-06,Severe Storm,2004-08-06
CA,2004-08-07,Fire,2004-08-07
CA,2004-08-08,Fire,2004-08-08
CA,2004-08-08,Fire,2004-08-08
CA,2004-08-11,Fire,2004-08-11
CA,2004-08-11,Fire,2004-08-11
WA,2004-08-11,Fire,2004-08-11
WA,2004-08-11,Fire,2004-08-11
CA,2004-08-14,Fire,2004-08-14
CA,2004-08-14,Fire,2004-08-14
CA,2004-08-14,Fire,2004-08-14
CA,2004-08-14,Fire,2004-08-14
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
IN,2004-09-01,Severe Storm,2004-09-01
CA,2004-09-02,Fire,2004-09-02
CA,2004-09-03,Fire,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
VA,2004-09-03,Severe Storm,2004-09-03
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
CA,2004-09-04,Fire,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
FL,2004-09-04,Hurricane,2004-09-04
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
NC,2004-09-10,Hurricane,2004-09-10
CA,2004-09-13,Fire,2004-09-13
SC,2004-09-15,Severe Storm,2004-09-15
SC,2004-09-15,Severe Storm,2004-09-15
SC,2004-09-15,Severe Storm,2004-09-15
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
GA,2004-09-18,Hurricane,2004-09-18
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
OH,2004-09-19,Severe Storm,2004-09-19
